id,title,popularity,release_date
12103,Don't Say a Word,1.160e+01,2001-09-28
320435,UnDivided,1.061e-02,2013-02-01
7345,There Will Be Blood,3.782e+01,2007-12-28
9981,Kicking & Screaming,8.993e+00,2005-05-13
16320,Serenity,4.539e+01,2005-08-25
1687,Escape from the Planet of the Apes,1.831e+01,1971-05-20
640,Catch Me If You Can,7.394e+01,2002-12-25
37737,Kites,4.808e+00,2010-05-21
21355,All the Pretty Horses,7.525e+00,2000-12-11
11093,House of Sand and Fog,1.210e+01,2003-12-19
28178,Hachi: A Dog's Tale,4.322e+01,2009-06-13
38970,Remember Me My Love,4.240e+00,2003-02-11
28665,Fame,7.668e+00,2009-01-01
27576,Salt,4.883e+01,2010-07-21
11835,Death Sentence,1.264e+01,2007-08-31
39806,Princess Kaiulani,7.178e-01,2010-05-14
5503,The Fugitive,5.488e+01,1993-08-06
879,Hook,3.365e+01,1991-12-11
25132,Shorts,4.101e+00,2009-08-21
590,The Hours,2.095e+01,2002-12-27
2057,Original Sin,1.483e+01,2001-08-03
1372,Blood Diamond,5.279e+01,2006-12-07
1724,The Incredible Hulk,6.290e+01,2008-06-12
30890,Radio Days,7.613e+00,1987-01-30
156022,The Equalizer,7.992e+01,2014-09-24
2925,The First Wives Club,1.070e+01,1996-09-20
29339,Nicholas Nickleby,5.100e+00,2002-12-27
12138,3000 Miles to Graceland,1.126e+01,2001-02-23
50780,The Beaver,1.385e+01,2011-02-11
287948,The Transporter Refueled,2.500e+01,2015-09-03
7450,Titan A.E.,1.444e+01,2000-06-16
137,Groundhog Day,5.274e+01,1993-02-11
158015,The Purge,5.440e+01,2013-05-31
10549,Hamlet,9.815e+00,1996-12-25
24913,April Fool's Day,8.191e+00,1986-03-27
177,The Fisher King,1.615e+01,1991-09-09
75986,Love Letters,1.586e-03,1983-04-01
5915,Into the Wild,4.364e+01,2007-09-11
28005,Kama Sutra - A Tale of Love,3.938e+00,1996-09-11
9890,The Stepford Wives,1.922e+01,2004-06-10
250902,The Image Revolution,5.456e-01,2013-11-21
2662,House of 1000 Corpses,1.930e+01,2003-04-11
96238,Never Again,3.908e-02,2002-07-12
9449,The Borrowers,1.036e+01,1997-12-05
38780,Rampage,7.101e+00,2009-08-14
28165,The Toxic Avenger Part II,1.791e+00,1989-02-24
1598,Cape Fear,2.771e+01,1991-11-15
19912,The Final Destination,3.248e+01,2009-08-26
57201,The Lone Ranger,4.905e+01,2013-07-03
36669,Die Another Day,5.416e+01,2002-11-17
44490,Chuck & Buck,8.129e-01,2000-01-21
21461,Lage Raho Munna Bhai,2.436e+00,2006-01-01
10783,Lucky Numbers,2.953e+00,2000-10-27
45767,Time Changer,3.398e-01,2002-10-25
3489,88 Minutes,1.688e+01,2007-02-14
11615,The Life of David Gale,2.244e+01,2003-02-21
22954,Invictus,2.385e+01,2009-12-10
44857,Molly,2.636e+00,1999-10-22
254473,Brick Mansions,2.552e+01,2014-04-22
24428,The Avengers,1.444e+02,2012-04-25
312113,Black November,1.590e+00,2012-12-07
42151,Down Terrace,1.330e+00,2009-09-01
227159,Horrible Bosses 2,8.219e+01,2014-11-26
8046,Gigli,9.053e+00,2003-08-01
36657,X-Men,4.669e+00,2000-07-13
10985,The New Guy,1.353e+01,2002-05-10
907,Doctor Zhivago,1.285e+01,1965-12-22
7913,Rang De Basanti,5.207e+00,2006-01-26
10796,The One,2.175e+01,2001-11-02
112430,The Company,1.485e+00,2007-08-05
20763,Radio Flyer,3.503e+00,1992-02-21
10555,Shark Tale,4.709e+01,2004-09-20
41508,Fateless,1.907e+00,2005-02-10
26171,Everybody's Fine,1.544e+01,2009-12-04
10800,Dragon Hunters,8.884e+00,2008-03-19
19052,Light It Up,1.213e+00,1999-11-04
43593,Piranha 3D,2.334e+01,2010-08-20
23479,The Bad News Bears,6.890e+00,1976-04-07
28353,Def Jam's How to Be a Player,1.202e+00,1997-08-06
1850,Man on the Moon,2.444e+01,1999-12-22
709,Licence to Kill,2.822e+01,1989-07-07
769,GoodFellas,6.365e+01,1990-09-12
199373,The Frozen Ground,2.806e+01,2013-07-18
1883,Malcolm X,1.982e+01,1992-11-18
8843,The Cell,2.541e+01,2000-08-17
40160,Meteor,2.637e+00,1979-10-19
396152,Restoration,2.526e+00,2016-05-03
559,Spider-Man 3,1.157e+02,2007-05-01
38843,Ramona and Beezus,9.681e+00,2010-07-23
10527,Madagascar: Escape 2 Africa,4.414e+01,2008-10-30
11361,Halloween 5: The Revenge of Michael Myers,8.009e+00,1989-10-12
277,Underworld,8.183e+01,2003-09-19
11478,The Skulls,1.138e+01,2000-03-31
10008,An American Haunting,7.436e+00,2005-05-05
281730,Fugly,3.713e-01,2014-06-13
389,12 Angry Men,5.926e+01,1957-03-25
1874,Goodbye Bafana,1.226e+01,2007-02-11
796,Cruel Intentions,2.345e+01,1999-03-05
35791,Resident Evil: Afterlife,2.144e+00,2010-09-09
224141,Into the Woods,6.590e+01,2014-12-25
783,Gandhi,3.523e+01,1982-11-30
79940,Tim and Eric's Billion Dollar Movie,1.753e+00,2012-03-02
24803,Julie & Julia,2.285e+01,2009-08-06
321697,Steve Jobs,5.367e+01,2015-10-09
36811,The Last Station,3.659e+00,2009-09-04
11843,The Return of the Pink Panther,6.471e+00,1975-05-21
773,Little Miss Sunshine,1.479e+01,2006-07-26
132316,Jab Tak Hai Jaan,5.901e+00,2012-11-13
10028,Honey,1.849e+01,2003-11-24
1452,Superman Returns,5.793e+01,2006-06-28
19898,Pandorum,2.835e+01,2009-09-08
163,Ocean's Twelve,7.684e+01,2004-12-09
199,Star Trek: First Contact,2.567e+01,1996-11-21
146203,The Last Exorcism Part II,1.061e+01,2013-02-28
43306,A Guy Named Joe,5.314e-01,1944-03-01
103731,Mud,1.766e+01,2013-05-01
18885,3 Ninjas Kick Back,2.646e+00,1994-05-06
12837,The Secret Life of Bees,7.646e+00,2008-09-17
7944,Shine a Light,2.163e+00,2008-02-07
13682,Pooh's Heffalump Movie,9.032e+00,2005-02-11
19899,Couples Retreat,2.668e+01,2009-09-19
37718,The Muse,2.858e+00,1999-08-27
16619,Ordinary People,1.254e+01,1980-09-19
9806,The Incredibles,7.782e+01,2004-11-05
21765,Good Boy!,3.560e+00,2003-10-10
42888,How Do You Know,1.114e+01,2010-12-17
544,There's Something About Mary,5.711e+01,1998-07-15
10196,The Last Airbender,3.377e+01,2010-06-30
1813,The Devil's Advocate,3.385e+01,1997-10-17
11688,The Emperor's New Groove,5.111e+01,2000-12-09
10052,Dragonfly,8.927e+00,2002-02-22
14139,Timecrimes,1.903e+01,2007-09-20
227,The Outsiders,1.346e+01,1983-03-25
330,The Lost World: Jurassic Park,2.502e+00,1997-05-23
246655,X-Men: Apocalypse,1.393e+02,2016-05-18
38541,The Divide,1.188e+01,2011-03-13
43947,I Spit on Your Grave,2.628e+01,2010-06-17
1422,The Departed,6.343e+01,2006-10-05
39780,Oscar and Lucinda,1.394e-01,1997-12-31
6795,Zathura: A Space Adventure,1.519e+01,2005-11-06
49365,Lady in White,1.436e+00,1988-04-22
49527,Man on a Ledge,3.404e+01,2012-01-13
3172,Bandits,2.435e+01,2001-10-12
11411,Superman IV: The Quest for Peace,1.706e+01,1987-07-23
4251,Veer-Zaara,3.722e+00,2004-11-12
34697,Butterfly,1.064e+00,1982-02-05
11240,My Beautiful Laundrette,3.703e+00,1985-09-07
22949,Old Dogs,1.371e+01,2009-11-24
26916,Mercy Streets,9.990e-02,2000-10-31
37799,The Social Network,6.928e+01,2010-09-30
20770,But I'm a Cheerleader,4.827e+00,1999-09-12
44853,The Claim,2.996e+00,2000-12-29
1266,Street Kings,1.867e+01,2008-04-10
356216,The Rise of the Krays,1.760e+00,2015-08-29
2140,Kiss of the Dragon,1.694e+01,2001-07-06
15655,The Tigger Movie,9.830e+00,2000-02-11
321741,Concussion,3.512e+01,2015-11-12
15013,Wah-Wah,2.356e+00,2005-08-17
49022,Something Borrowed,1.403e+01,2011-05-05
3638,No Reservations,1.579e+01,2007-07-25
12,Finding Nemo,8.569e+01,2003-05-30
11363,She's the One,8.406e+00,1996-08-26
70875,The Harvest (La Cosecha),1.091e-02,2011-07-29
84178,Black Rock,7.207e+00,2012-01-21
36658,X2,2.872e+00,2003-04-24
18147,Unaccompanied Minors,1.001e+01,2006-12-08
22821,The Boondock Saints II: All Saints Day,1.352e+01,2009-11-24
11400,The New World,1.911e+01,2005-12-25
124606,Bang,9.181e-01,1995-09-09
4935,Howl's Moving Castle,4.955e+01,2004-11-19
9367,El Mariachi,1.427e+01,1992-09-04
253450,The Assassin,8.142e+00,2015-08-27
11576,It's a Mad Mad Mad Mad World,1.456e+01,1963-11-07
30128,I Hope They Serve Beer in Hell,7.156e+00,2009-09-25
298312,The Visit,3.895e+01,2015-09-10
51828,One Day,1.663e+01,2011-03-02
693,Meet the Fockers,3.283e+01,2004-12-22
542,The Crime of Padre Amaro,2.179e+00,2002-10-01
10929,Willard,1.323e+00,2003-03-14
257344,Pixels,1.408e+02,2015-07-16
319910,Broken Horses,4.290e+00,2015-03-15
12479,Breakfast of Champions,2.696e+00,1999-02-13
94072,Straight Out of Brooklyn,1.615e-01,1991-06-13
25248,Saint Ralph,1.688e+00,2004-09-11
9009,Dark Water,1.438e+01,2005-06-27
294550,The Outrageous Sophie Tucker,2.142e-02,2014-05-02
40652,The Married Woman,1.113e+00,1964-12-04
9350,Cliffhanger,2.620e+01,1993-05-28
11258,Hard Rain,1.093e+01,1998-01-16
34851,Predators,4.765e+01,2010-07-03
30315,Kingdom of the Spiders,2.537e+00,1977-08-24
40247,Please Give,5.325e+00,2010-01-22
193,Star Trek: Generations,1.478e+01,1994-11-17
5689,The Blue Lagoon,2.259e+01,1980-07-05
3604,Flash Gordon,1.234e+01,1980-09-01
42109,Gabriela,5.576e-01,1983-03-24
289,Casablanca,4.373e+01,1942-11-26
48340,Sanctum,2.006e+01,2011-02-03
64559,The Swindle,6.280e-01,1997-10-15
10350,Wing Commander,5.260e+00,1999-03-11
5236,Kiss Kiss Bang Bang,3.269e+01,2005-09-05
2667,The Blair Witch Project,4.169e+01,1999-07-14
2832,Identity,4.592e+01,2003-04-25
69640,Lies in Plain Sight,4.791e-01,2010-10-03
41488,The Statement,2.654e+00,2003-12-12
11560,High Crimes,1.405e+01,2002-04-03
78381,Twixt,5.061e+00,2011-09-10
7446,Tropic Thunder,4.319e+01,2008-08-09
1930,The Amazing Spider-Man,8.987e+01,2012-06-27
192210,Open Road,2.681e+00,2013-04-12
107315,Below Zero,1.365e+00,2011-10-22
252360,In the Name of the King III,4.304e+00,2013-12-27
13121,Teeth,7.359e+00,2007-01-19
13539,Here On Earth,3.313e+00,2000-03-23
27581,The Other Guys,2.440e+01,2010-08-06
10577,Dracula 2000,6.757e+00,2000-12-22
451,Leaving Las Vegas,2.203e+01,1995-10-27
14160,Up,9.220e+01,2009-05-13
2118,L.A. Confidential,2.486e+01,1997-09-19
46528,The Warrior's Way,7.349e+00,2010-12-02
109417,Battle of the Year,8.237e+00,2013-09-21
7870,Down in the Valley,7.434e+00,2005-05-13
35944,Lucky Break,6.692e-01,2001-08-24
12177,The Love Guru,1.322e+01,2008-06-20
20296,Chocolate: Deep Dark Secrets,8.878e-01,2005-09-16
17277,The Fall of the Roman Empire,4.230e+00,1964-03-24
5966,Along Came Polly,3.324e+01,2004-01-16
10591,The Girl Next Door,3.978e+01,2004-04-09
9029,What Happens in Vegas,3.810e+01,2008-05-07
42297,Burlesque,2.286e+01,2010-11-23
77866,Contraband,3.136e+01,2012-01-12
1705,Battle for the Planet of the Apes,1.332e+01,1973-06-15
17431,Moon,4.611e+01,2009-06-12
14758,Good Dick,1.948e+00,2008-10-03
56292,Mission: Impossible - Ghost Protocol,7.777e+01,2011-12-07
76493,The Dictator,3.135e+01,2012-05-15
239563,St. Vincent,4.379e+01,2014-10-09
2621,Return to Me,5.771e+00,2000-04-07
356987,Abandoned,3.068e+00,2015-08-30
192102,3 Days to Kill,4.164e+01,2014-02-14
2370,Topaz,5.976e+00,1969-12-18
9281,Witness,1.920e+01,1985-02-08
9685,Igby Goes Down,2.062e+00,2002-09-13
6964,Something's Gotta Give,1.694e+01,2003-12-12
11024,Scooby-Doo 2: Monsters Unleashed,2.264e+01,2004-03-24
286217,The Martian,1.679e+02,2015-09-30
205584,Gods of Egypt,5.626e+01,2016-02-25
9089,Home for the Holidays,4.032e+00,1995-11-02
18126,Hannah Montana: The Movie,1.379e+01,2009-04-10
63492,What's Your Number?,1.922e+01,2011-09-30
140823,Saving Mr. Banks,3.196e+01,2013-11-16
342,Summer Storm,3.121e+00,2004-09-02
12192,Pathology,9.782e+00,2008-04-11
13064,Airborne,8.001e+00,1993-09-17
1701,Con Air,4.515e+01,1997-06-01
9036,Eight Below,2.429e+01,2006-02-17
10439,Hocus Pocus,1.865e+01,1993-07-16
10201,Yes Man,4.385e+01,2008-12-09
16608,The Proposition,1.462e+01,2005-10-06
32740,Krrish,3.760e+00,2006-06-23
57158,The Hobbit: The Desolation of Smaug,9.437e+01,2013-12-11
41317,Caravans,6.330e-01,1978-11-02
44912,Green Lantern,5.187e+01,2011-06-16
267860,London Has Fallen,6.185e+01,2016-03-02
4911,Dark Blue,6.373e+00,2002-12-14
15045,Fat Albert,7.158e+00,2004-12-12
11887,High School Musical 3: Senior Year,2.180e+01,2008-10-22
15074,Extreme Ops,2.912e+00,2002-11-27
323271,Unsullied,6.124e-02,2015-08-28
404,The Straight Story,1.528e+01,1999-10-15
365052,The Looking Glass,6.298e-02,2015-10-23
1858,Transformers,2.547e+01,2007-06-27
3179,Beavis and Butt-Head Do America,1.261e+01,1996-12-15
277216,Straight Outta Compton,6.176e+01,2015-08-13
1819,You Me and Dupree,1.860e+01,2006-07-14
254128,San Andreas,1.004e+02,2015-05-27
5255,The Polar Express,4.732e+01,2004-11-10
10246,Porky's,1.289e+01,1981-11-13
50837,Martha Marcy May Marlene,1.781e+01,2011-10-21
77156,Alien Zone,3.720e-04,1978-11-22
3082,Modern Times,2.828e+01,1936-02-05
102840,Sex With Strangers,1.441e-02,2002-02-22
10219,Snow Falling on Cedars,2.795e+00,1999-12-22
10068,Nine 1/2 Weeks,1.231e+01,1986-02-14
268,Batman,4.410e+01,1989-06-23
17134,12 Rounds,1.566e+01,2009-03-19
54518,Justin Bieber: Never Say Never,6.736e+00,2011-02-11
5769,Tom Jones,2.833e+00,1963-10-06
346,Seven Samurai,3.976e+01,1954-04-26
11969,Tombstone,3.054e+01,1993-12-25
291805,Now You See Me 2,5.154e+01,2016-06-02
126509,2016: Obama's America,9.736e-01,2012-07-13
9816,Save the Last Dance,9.970e+00,2001-01-12
10253,Dragon Wars: D-War,4.822e+00,2007-02-08
700,Octopussy,2.563e+01,1983-06-05
674,Harry Potter and the Goblet of Fire,1.013e+02,2005-11-05
11453,Deuce Bigalow: European Gigolo,1.026e+01,2005-08-06
1970,The Grudge,3.570e+01,2004-10-22
244403,Rudderless,1.062e+01,2014-10-17
10641,Autumn in New York,8.680e+00,2000-08-11
231576,Wish I Was Here,1.502e+01,2014-01-18
10987,Halloween: The Curse of Michael Myers,9.484e+00,1995-09-29
37735,Easy A,4.540e+01,2010-09-10
16448,Waiting for Guffman,4.348e+00,1996-01-31
10844,Out of the Blue,7.064e-01,2006-10-12
14283,The Red Violin,6.189e+00,1998-09-10
1999,In the Bedroom,6.980e+00,2001-11-23
14976,Rachel Getting Married,1.435e+01,2008-10-03
64973,Peace Propaganda & the Promised Land,2.017e-02,2005-01-28
16633,Somewhere in Time,5.934e+00,1980-10-02
76617,Texas Chainsaw 3D,2.650e+01,2013-01-03
44562,Ed and His Dead Mother,2.344e-02,1993-06-04
228205,The Longest Ride,4.195e+01,2015-04-09
4951,10 Things I Hate About You,5.455e+01,1999-03-30
12412,Miracle at St. Anna,1.139e+01,2008-09-15
44113,Stone,1.245e+01,2010-10-07
250124,The Diary of a Teenage Girl,1.822e+01,2015-08-07
24961,The Wiz,2.753e+00,1978-10-24
41248,The Girl on the Train,2.352e+00,2009-03-18
9291,The Longest Yard,2.607e+01,2005-05-19
50546,Just Go with It,3.703e+01,2011-02-10
1669,The Hunt for Red October,4.621e+01,1990-03-02
76494,What to Expect When You're Expecting,2.701e+01,2012-05-17
10200,The Day the Earth Stood Still,4.189e+01,2008-12-10
235260,Son of God,9.176e+00,2014-02-28
87502,Flight,4.221e+01,2012-11-02
47933,Independence Day: Resurgence,4.878e+01,2016-06-22
11459,Sky High,1.104e+01,2005-07-29
290370,Mutant World,1.894e+00,2014-09-27
772,Home Alone 2: Lost in New York,8.149e+01,1992-11-19
14576,Shade,4.665e+00,2003-05-18
1427,Perfume: The Story of a Murderer,4.255e+01,2006-09-13
370662,Time to Choose,1.618e+00,2015-09-04
34152,Crooklyn,1.892e+00,1994-05-13
122,The Lord of the Rings: The Return of the King,1.236e+02,2003-12-01
39349,Sugar Hill,2.581e+00,1994-02-25
927,Gremlins,4.507e+01,1984-06-07
10567,Dinosaur,2.655e+01,2000-05-19
310933,Bleeding Hearts,1.005e-01,2013-06-01
11775,Intolerable Cruelty,2.262e+01,2003-09-02
453,A Beautiful Mind,5.925e+01,2001-12-11
11186,Child's Play 2,1.668e+01,1990-11-09
926,Galaxy Quest,3.082e+01,1999-12-23
11199,Wild Hogs,3.172e+01,2007-03-02
10306,Poltergeist III,1.123e+01,1988-06-10
146631,U.F.O.,8.248e+00,2012-12-14
36419,After.Life,1.457e+01,2010-04-09
82650,Diary of a Wimpy Kid: Dog Days,1.341e+01,2012-08-02
24,Kill Bill: Vol. 1,7.975e+01,2003-10-10
9273,Ace Ventura: When Nature Calls,3.439e+01,1995-11-10
131634,The Hunger Games: Mockingjay - Part 2,1.273e+02,2015-11-18
1619,The Way of the Gun,8.776e+00,2000-09-08
80,Before Sunset,1.480e+01,2004-02-10
16781,Madea's Family Reunion,5.882e+00,2006-02-24
244776,The Sleepwalker,9.261e-01,2014-01-20
291,Riding Giants,8.959e-01,2004-07-09
13776,Diner,5.872e+00,1982-04-02
209451,Jersey Boys,1.420e+01,2014-06-05
37233,The Firm,2.374e+01,1993-06-30
9095,Mary Reilly,6.067e+00,1996-02-23
35032,The Pirate,9.052e-01,1948-06-11
41894,Blood Done Sign My Name,3.973e-01,2010-02-01
9092,Snow White: A Tale of Terror,4.811e+00,1997-07-18
16016,Journey to Saturn,1.777e+00,2008-09-26
14144,Daddy Day Camp,1.260e+01,2007-08-08
10159,The Rundown,2.411e+01,2003-09-26
28355,Case 39,2.392e+01,2009-08-13
1360,Frida,1.842e+01,2002-08-29
414,Batman Forever,4.821e+01,1995-05-31
10488,Nim's Island,1.435e+01,2008-04-03
77948,The Cold Light of Day,1.513e+01,2012-04-04
12090,Just Married,1.848e+01,2003-01-09
816,Austin Powers: International Man of Mystery,3.616e+01,1997-05-02
5494,George and the Dragon,4.121e+00,2004-03-28
77953,The Campaign,1.646e+01,2012-08-09
220488,My Lucky Star,1.865e+00,2013-09-17
113947,The Sessions,9.115e+00,2012-05-02
332411,I Am Wrath,1.014e+01,2016-04-14
13972,The Women,8.832e+00,2008-09-12
102382,The Amazing Spider-Man 2,8.927e+01,2014-04-16
2503,The Bourne Ultimatum,4.538e+01,2007-08-03
18516,Adam Resurrected,2.574e+00,2008-08-08
82684,Chasing Mavericks,1.362e+01,2012-10-25
333348,Love the Coopers,9.191e+00,2015-11-12
13448,Angels & Demons,6.745e+01,2009-05-13
244783,Song One,6.349e+00,2014-01-20
47607,Tiny Furniture,2.380e+00,2010-11-12
9549,The Right Stuff,1.757e+01,1983-10-20
309,The Celebration,1.024e+01,1998-05-20
218500,The Ballad of Gregorio Cortez,5.928e-01,1983-08-19
9716,Everyone Says I Love You,1.238e+01,1996-12-06
167,K-PAX,3.092e+01,2001-10-22
28260,Return of the Living Dead 3,7.503e+00,1993-10-01
2666,Dark City,3.932e+01,1998-02-27
11228,Daylight,1.668e+01,1996-12-06
2048,I Robot,9.591e+01,2004-07-15
13079,The Life Before Her Eyes,9.728e+00,2007-09-08
49963,Walking and Talking,3.673e-01,1996-07-17
22881,The Blind Side,2.577e+01,2009-11-20
35219,The Missing Person,1.161e+00,2009-01-16
71552,American Reunion,3.992e+01,2012-04-04
10890,Stripes,1.089e+01,1981-06-25
1640,Crash,2.822e+01,2004-01-13
6466,Freddy vs. Jason,2.670e+01,2003-08-15
1391,Y Tu Mamá También,1.689e+01,2001-06-08
287903,Krampus,3.157e+01,2015-11-26
49852,The Nutcracker: The Untold Story,3.593e+00,2010-11-24
256917,The Water Diviner,2.210e+01,2014-12-25
312793,The Walking Deceased,1.333e+00,2015-03-20
40805,The Green Hornet,3.170e+01,2011-01-12
27004,Ca$h,8.207e+00,2010-01-01
2185,Big Trouble,5.202e+00,2002-04-05
72086,The Night Visitor,7.401e-02,1971-01-01
12079,Spun,6.249e+00,2002-06-01
4512,The Assassination of Jesse James by the Coward...,3.553e+01,2007-09-02
10375,D-Tox,1.267e+01,2002-01-04
292,Dave Chappelle's Block Party,1.698e+00,2005-09-12
1895,Star Wars: Episode III - Revenge of the Sith,4.411e+01,2005-05-17
109091,The Counselor,3.502e+01,2013-10-25
19913,(500) Days of Summer,4.561e+01,2009-07-17
426067,Midnight Cabaret,1.389e-03,1990-01-01
20406,Rockaway,3.616e-01,2007-07-07
51162,Winnie the Pooh,1.914e+01,2011-04-13
10873,Shadow of the Vampire,5.939e+00,2000-05-15
184098,Think Like a Man Too,1.524e+01,2014-06-20
10632,The Hunted,8.635e+00,2003-03-11
9932,Analyze That,2.109e+01,2002-12-06
2895,The Apostle,4.228e+00,1997-10-09
13491,Arn: The Knight Templar,6.091e+00,2007-12-17
192136,Mandela: Long Walk to Freedom,1.551e+01,2013-12-06
12155,Alice in Wonderland,7.853e+01,2010-03-03
11358,Walking Tall,2.344e+01,2004-04-02
142,Brokeback Mountain,4.414e+01,2005-09-02
206284,Grace Unplugged,2.161e+00,2013-10-04
9920,Ultraviolet,1.590e+01,2006-03-03
62630,The Devil's Double,1.056e+01,2011-02-11
10643,Godzilla 2000,3.323e+00,1999-12-11
239,Some Like It Hot,3.931e+01,1959-03-18
1018,Mulholland Drive,3.161e+01,2001-05-16
12403,A Perfect Getaway,2.079e+01,2009-06-08
323967,Walter,2.659e+00,2015-03-13
9942,Major League,7.559e+00,1989-02-16
14034,What's the Worst That Could Happen?,7.185e+00,2001-05-31
30867,Scott Walker: 30 Century Man,6.078e-01,2006-10-31
11827,Heavy Metal,1.293e+01,1981-08-07
342521,Keanu,1.827e+01,2016-04-21
9306,The Island of Dr. Moreau,1.321e+01,1996-08-23
421,The Life Aquatic with Steve Zissou,2.524e+01,2004-12-10
6068,Six Days Seven Nights,1.826e+01,1998-06-12
339408,The Birth of a Nation,9.453e+00,2016-09-09
22913,24 7: Twenty Four Seven,7.444e-01,1997-08-31
10947,High School Musical,1.654e+01,2006-01-20
244316,Into the Grizzly Maze,1.007e+01,2015-02-27
219716,Sparkler,5.477e-01,1999-03-19
52462,The Pet,1.285e+00,2006-05-17
14175,Valiant,1.405e+01,2005-03-25
26518,Old Joy,1.673e+00,2006-01-01
22794,Cloudy with a Chance of Meatballs,4.678e+01,2009-09-17
587,Big Fish,4.620e+01,2003-12-25
10984,Valentine,5.904e+00,2001-02-01
45317,The Fighter,3.102e+01,2010-12-17
8009,Highlander,2.925e+01,1986-03-07
37834,Knight and Day,4.491e+01,2010-06-15
7942,Run Fatboy Run,1.491e+01,2007-09-06
10385,Hanging Up,3.416e+00,2000-02-16
36095,Cure,2.124e-01,1997-11-06
586,Wag the Dog,1.358e+01,1997-12-25
7509,Water,2.787e+00,2005-09-08
3877,Things We Lost in the Fire,8.843e+00,2007-09-26
45791,When Did You Last See Your Father?,1.939e+00,2007-10-05
617,Wild Things,2.504e+01,1998-03-20
11072,Blazing Saddles,2.279e+01,1974-02-07
15365,Witless Protection,1.822e+00,2008-02-22
254,King Kong,6.123e+01,2005-12-14
13223,Gran Torino,5.075e+01,2008-12-09
14538,Three Kingdoms: Resurrection of the Dragon,4.127e+00,2008-04-03
24432,Doogal,1.683e+00,2006-02-24
34941,The Last Time I Committed Suicide,5.969e-01,1997-06-20
10611,Barbershop,1.030e+01,2002-04-01
16072,Gods and Generals,4.363e+00,2003-02-21
72207,The Five-Year Engagement,2.771e+01,2012-04-27
5353,The Hunting Party,8.048e+00,2007-09-03
188166,Blue Ruin,2.535e+01,2014-04-25
539,Psycho,9.307e+01,1960-06-16
15121,The Sound of Music,3.796e+01,1965-03-02
9099,Sgt. Bilko,5.418e+00,1996-03-29
10550,Ballistic: Ecks vs. Sever,8.374e+00,2002-09-20
15800,Trekkies,2.778e+00,1997-10-18
73191,The Nutcracker,6.823e-02,1993-11-24
13516,Slacker Uprising,1.620e+00,2007-09-27
9819,Marvin's Room,6.130e+00,1996-12-18
9870,Forgetting Sarah Marshall,5.067e+01,2008-04-17
9427,The Full Monty,1.700e+01,1997-08-13
222250,A True Story,9.704e-01,2013-09-20
82693,Silver Linings Playbook,6.360e+01,2012-09-08
8874,My Best Friend's Wedding,1.540e+01,1997-06-19
