id,job,name
262543,Writer,Igor Legarreta
262543,Art Department Coordinator,Gergana Deleva
262543,Set Costumer,Nadya Dobrikova
262543,Visual Effects Producer,Balakrishnan
262543,Makeup Artist,Valentin Valov
262543,Steadicam Operator,Kiril Valchanov
262543,Gaffer,Hristo Idakiev
262543,Hairstylist,Marta Stoimenova
262543,Property Master,Peter Rakovski
262543,Sound Designer,Gabriel Gutiérrez
262543,Sound Effects Editor,Alfredo Díaz
262543,Camera Operator,Javier Bilbao
262543,Camera Operator,Anton Ognianov
9288,Director,Gerry Lively
9288,Screenplay,Brian Rudnick
9288,Director of Photography,Igor Meglic
9288,Producer,Steve Clark-Hall
9288,Visual Effects Producer,Earle Stuart Callender
9288,Visual Effects Supervisor,Robin Aristorenas
9288,Set Decoration,Virginija Stakeniene
9288,Special Effects Coordinator,Michael Clifford
9288,Creature Design,Julian Johnson-Mortimer
9288,Visual Effects Coordinator,Stephen Bender
9288,Visual Effects Coordinator,Raminta Poskute
9288,First Assistant Camera,Paul Janossy
9288,Sound Designer,Daniel Goganian
370980,Director,Daniele Luchetti
370980,Screenplay,Martín Salinas
20083,Writer,Chun Tin-Nam
20083,Director,Derek Yee Tung-Sing
40880,Director,Julien Temple
137,Assistant Art Director,James J. Murakami
137,Director,Harold Ramis
137,Producer,Trevor Albert
137,Casting,Nicole Arbusto
137,Assistant Director,Sam Hoffman
137,Sound Editor,Mary Andrews
137,Orchestrator,Jeff Atmajian
137,Makeup Artist,James Lacey
137,Hairstylist,Gunnar Swanson
137,Key Hair Stylist,Emanuel Millar
137,Special Effects,Rick Lazzarini
264999,Producer,Nick Wechsler
264999,Production Design,Howard Cummings
264999,Set Decoration,Barbara Munch
264999,Director,Gregory Jacobs
264999,Writer,Reid Carolin
264999,Key Hair Stylist,Jose Zamora
454,Director,Baz Luhrmann
454,Producer,Martin Brown
454,Original Music Composer,Tim Atack
454,Costume Design,Kym Barrett
53457,Production Design,Françoise Dupertuis
53457,Director,Gilles Paquet-Brenner
53457,Costume Design,Eric Perron
53457,Choreographer,Corinne Devaux
53457,Assistant Costume Designer,Sarah Cuno
288980,Director,Peter Cousens
33,Director,Clint Eastwood
33,Producer,Clint Eastwood
33,Set Decoration,Janice Blackie-Goodine
33,Editor,Joel Cox
33,Screenplay,David Webb Peoples
33,Assistant Director,Bill Bannerman
33,Production Accountant,Michael Maurer
33,Art Direction,Rick Roberts
33,Costume Supervisor,Glenn Wright
33,Special Effects,Paul Healy
33,Special Effects,Maurice Routly
33,Color Timer,Phil Downey
1951,Director,Lars von Trier
1951,Costume Design,Manon Rasmussen
1951,Director of Photography,Anthony Dod Mantle
1951,Editor,Bodil Kjærhauge
1951,Casting,Saida van der Reijd
12405,Director of Photography,Anthony Dod Mantle
12405,Director,Danny Boyle
12405,Original Music Composer,A. R. Rahman
12405,Dialogue Editor,Lee Herrick
12405,Sound Effects Editor,Ben Barker
12405,Foley,Peter Burgis
12405,Producer,Christian Colson
12405,Casting Associate,Kelly Valentine Hendry
12405,Sound Effects Editor,Niv Adiri
12405,Foley,Ricky Butt
12405,Visual Effects Editor,Collette Nunes
12405,Visual Effects Supervisor,Adam Gascoyne
12405,Novel,Vikas Swarup
12405,Art Direction,Ravi Srivastava
12405,Still Photographer,Kevin Nunes
12405,ADR & Dubbing,Vijay Kumar
12405,Makeup Artist,Kamlesh U. Shinde
12405,First Assistant Editor,Ejaz Shalkh
10998,Director,Adrian Lyne
10998,Director of Photography,Howard Atherton
114,Director,Garry Marshall
114,Author,J. F. Lawton
114,Original Music Composer,James Newton Howard
114,Director of Photography,Charles Minsky
114,Editor,Raja Gosnell
114,Production Design,Albert Brenner
9396,Editor,David Stiven
9396,Author,Paul Hogan
9396,Characters,Paul Hogan
9396,Director,John Cornell
9396,Producer,John Cornell
9396,Author,Brett Hogan
319910,Director of Photography,Tom Stern
319910,Music,John Debney
319910,Director,Vidhu Vinod Chopra
2604,Director of Photography,Robert Richardson
2604,Director,Oliver Stone
2604,Producer,A. Kitman Ho
2604,Casting,Risa Bramon Garcia
2604,Casting,Billy Hopkins
2604,Editor,David Brenner
2604,Costume Design,Judy L. Ruskin
2604,Additional Soundtrack,Jimmy Webb
2604,Steadicam Operator,Anastas N. Michos
2604,Author,Ron Kovic
2604,Screenplay,Ron Kovic
2604,Producer,Lope V. Juban Jr.
2604,Makeup Artist,Jean Ann Black
864,Casting,Jaki Brown
864,Producer,Dawn Steel
864,Director,Jon Turteltaub
14435,Casting,Nancy Nayor
14435,Director,Patrick Lussier
14435,Makeup Effects,Gary J. Tunnicliffe
14435,Line Producer,Jonathan McCoy
14435,Costume Design,Leeann Radeka
1931,Director,Sylvain White
1931,Producer,William Packer
1931,Executive Producer,Rob Hardy
1931,Original Music Composer,Tim Boland
1931,Original Music Composer,Sam Retzer
1931,Director of Photography,Scott Kevan
1931,Production Design,Jonathan A. Carlson
691,Art Direction,Peter Lamont
691,Director,Lewis Gilbert
691,Editor,John Glen
691,Screenplay,Christopher Wood
691,Original Music Composer,Marvin Hamlisch
691,Director of Photography,Claude Renoir
691,Underwater Camera,Lamar Boren
691,Wardrobe Supervisor,Rosemary Burrows
9877,Producer,Neal H. Moritz
9877,Sound Editor,Christopher Assells
9877,Production Design,Charles William Breen
9877,Costume Design,Mary Claire Hannan
9877,Director,Jamie Blanks
9877,Executive Producer,Brad Luff
9877,Executive Producer,Brian Leslie Parker
9877,Casting,Lisa Parasyn
9877,Casting,Jon Comerford
9877,Supervising Sound Editor,Karen Baker Landers
9877,Special Effects Supervisor,Martin Malivoire
62008,Casting,Kim Coleman
62008,Production Design,Ina Mayhew
62008,Director,Tyler Perry
12227,Director of Photography,Tony Pierce-Roberts
12227,Director,Randal Kleiser
12227,Executive Producer,Mike Lobell
12227,Executive Producer,Lynn Kouf
12227,Screenplay,Jeanne Rosenberg
12227,Screenplay,David Fallon
12227,Producer,Marykay Powell
12227,Production Design,Michael S. Bolton
13824,Director,Bruce McCulloch
71688,Original Music Composer,Thomas Newman
71688,Director of Photography,Elliot Davis
71688,Director,Phyllida Lloyd
71688,Screenplay,Abi Morgan
71688,Production Design,Simon Elliott
15173,Director,Phil Vischer
15173,Writer,Phil Vischer
15173,Director,Mike Nawrocki
8291,Director,John Singleton
8291,Producer,Steve Nicolaides
8291,Original Music Composer,Janet Jackson
13950,Director,Kevin Bray
12158,Director,Wes Craven
12158,Director of Photography,Mark Irwin
12158,Screenplay,Michael Lucker
11586,Original Music Composer,Ennio Morricone
11586,Director,John Boorman
11586,Editor,Tom Priestley
11586,Writer,William Goodhart
11586,Special Effects,Albert Whitlock
10008,Sound Re-Recording Mixer,Derek Marcil
10008,Casting,Gary Davy
10008,Director,Courtney Solomon
10008,Author,Brent Monahan
10008,Producer,Nelson Leong
10008,Sound Designer,Keith Bilderbeck
10008,Art Department Coordinator,Dana Andreianu
10008,Construction Coordinator,Ilie Mihai
10008,Sound Re-Recording Mixer,Miguel Nunes
10008,Visual Effects Editor,Simon Allmark
2830,Screenplay,David Dorfman
2830,Director,David Zucker
2830,Original Music Composer,Teddy Castellucci
12403,Director,David Twohy
12403,Producer,Mark Canton
12403,Producer,Robbie Brenner
12403,Executive Producer,Bill Block
12403,Producer,Camille Brown
12403,Executive Producer,Kimberly Fox
12403,Producer,Ken Halsband
12403,Costume Design,Laura Goldsmith
12403,VFX Supervisor,Jonah Loop
34563,Director,Rick Famuyiwa
14557,Director,Alan Cohn
10368,Director,Franco Zeffirelli
10368,Producer,Clive Parsons
10280,Music,Daniel Licht
10280,Director,Tom Holland
12637,Director,Martin Scorsese
12637,Screenplay,Earl Mac Rauch
34152,Director,Spike Lee
14434,Screenplay,Chris Rock
14434,Director,Chris Rock
14434,Set Decoration,Chryss Hionis
14434,Editor,Wendy Greene Bricmont
14434,Screenplay,Louis C.K.
14434,Original Music Composer,Marcus Miller
14434,Leadman,Ray Fisher
11470,Executive Producer,Sean S. Cunningham
11470,Screenplay,Todd Farmer
11470,Editor,David Handman
11470,Director,James Isaac
10741,Director,Emilio Estevez
10741,Executive Producer,Anthony Hopkins
10741,Original Music Composer,Mark Isham
10741,Producer,Holly Wiersma
10741,Producer,Edward Bass
10741,Executive Producer,Michelle Krumm
10741,Producer,Michel Litvak
24940,Director,Mark Waters
24940,Stunts,James Bamford
24940,Stunt Coordinator,J.J. Makaro
82679,Production Design,Mark White
82679,Director,Josh Schwartz
82679,Director of Photography,Yaron Orbach
2013,Producer,Jon Kilik
2013,Original Music Composer,Paul Cantelon
2013,Director,Julian Schnabel
2013,Costume Design,Olivier Bériot
2013,Producer,Léonard Glowinski
1440,Original Music Composer,Thomas Newman
1440,Screenplay,Todd Field
1440,Director,Todd Field
1440,Producer,Todd Field
1440,Producer,Albert Berger
1440,Novel,Tom Perrotta
1440,Director of Photography,Antonio Calvache
1440,First Assistant Editor,Mike Topoozian
1440,Set Decoration,Susan Bode
1440,Hairstylist,Michelle Johnson
1440,Dialogue Editor,Robert Jackson
1440,Still Photographer,Robert Zuckerman
18041,Director,Davis Guggenheim
18041,Art Direction,Vlasta Svoboda
28029,Director,Tony Goldwyn
28029,Producer,Tony Goldwyn
28029,Producer,Dustin Hoffman
28029,Casting,Kerry Barden
28029,Production Design,Dan Leigh
28029,Producer,Neil Koenigsberg
28029,Editor,Dana Congdon
28029,Producer,Jay Cohen
28029,Producer,Lee Gottsegen
28029,Executive Producer,Greg Coote
28029,Producer,Murray Schisgal
28029,Art Department Coordinator,Annette Bélanger
1123,Executive Producer,Sydney Pollack
1123,Editor,Jill Bilcock
1123,Director of Photography,Ron Fortunato
1123,Director,Phillip Noyce
1123,Producer,Robyn Slovo
14033,Director,Stephen Carpenter
14033,Writer,Stephen Carpenter
87729,Director,James Ivory
16899,Casting,Deborah Aquila
16899,Director,Stephan Elliott
16899,Producer,James D. Stern
41317,Director of Photography,Douglas Slocombe
41317,Director,James Fargo
41317,Original Music Composer,Mike Batt
41317,Screenplay,Nancy Voyles Crawford
41317,Hairstylist,Poory Broumand
41317,Special Effects,Karl Baumgartner
245700,Executive Producer,Tessa Ross
245700,Supervising Sound Editor,Lee Herrick
245700,Sound Re-Recording Mixer,Robert Farr
245700,Executive Producer,Gail Egan
245700,Cinematography,Dick Pope
245700,Director,Mike Leigh
245700,Sound Recordist,Tim Fraser
245700,Set Decoration,Charlotte Watts
245700,Assistant Art Director,Marco Anton Restivo
245700,Greensman,Tim Lanning
245700,Music Editor,Andrew Glen
245700,Hair Designer,Christine Blundell
245700,Art Direction,Dan Taylor
245700,Visual Effects Supervisor,George Zwier
245700,Camera Operator,Lucy Bristow
37842,Director,Alain Resnais
37842,Producer,Jean-Louis Livi
37842,Adaptation,Laurent Herbiet
9045,Director,Costa-Gavras
9045,Original Music Composer,Armand Amar
9045,Art Direction,Emita Frigato
9045,Costume Design,Edith Vesperini
9045,Casting,Florin Kevorkian
9045,Screenplay,Jean-Claude Grumberg
9045,Producer,Andrei Boncea
9045,Producer,Michèle Ray-Gavras
9045,Production Design,Ari Hantke
44092,Director,John Woo
44092,Director,Chao-Bin Su
44092,Director of Photography,Wing-hang Wong
44092,Production Design,Simon So
16005,Casting,Deborah Aquila
16005,Production Design,Leslie A. Pope
16005,Director,Neil Burger
16005,Producer,Rick Schwartz
16005,Executive Producer,Paul Hanson
16005,Screenplay,Dirk Wittenborn
16005,Co-Producer,Dirk Wittenborn
44754,Producer,Gary Gilbert
44754,Director,Kenneth Lonergan
44754,Sound Re-Recording Mixer,Reilly Steele
44754,Sound Effects Editor,Damian Volpe
44754,Sound Mixer,Michael Barosky
44754,Costume Supervisor,Melissa Stanton
23988,Director,Bo Zenga
43949,Casting,Janet Hirshenson
43949,Director,Rob Reiner
43949,Music,Marc Shaiman
43949,Executive Producer,Martin Shafer
43949,Second Assistant Director,Brian Relyea
43949,Set Decoration,Danielle Berman
43949,Post Production Supervisor,Susan E. Novick
43949,Production Supervisor,Jennifer Corey
43949,Still Photographer,Ben Glass
43949,Key Makeup Artist,Dennis Liddiard
43949,Set Designer,Lorrie Campbell
43949,Script Supervisor,Kerry Lyn McKissick
43949,Construction Coordinator,Joe Ondrejko
43949,Sound Re-Recording Mixer,Daniel J. Leahy
43949,Camera Operator,Mark Karavite
43949,Music Editor,Christopher Brooks
43949,Special Effects Coordinator,Russell Tyrrell
43949,Chief Lighting Technician,Paul McIlvaine
43949,Boom Operator,Perry Dodgson
43949,First Assistant Camera,Andy Hoehn
43949,Key Grip,Paul Goodstein
43949,Property Master,Amie McCarthy Winn
43949,Post Production Assistant,Tom Hanada
142,Director of Photography,Rodrigo Prieto
142,Director,Ang Lee
142,Screenplay,Diana Ossana
142,Producer,James Schamus
142,Production Design,Judy Becker
142,Art Direction,Laura Ballinger
142,Set Decoration,Patricia Cuccia
142,Script Supervisor,Karen Bédard
142,Music Supervisor,Kathy Nelson
142,Music Editor,Anibal Kerpel
142,Gaffer,Christopher G. Sprague
142,Rigging Gaffer,Gordon Schmidt
142,Costume Supervisor,Kelly Fraser
9603,Producer,Scott Rudin
9603,Director of Photography,Bill Pope
9603,Director,Amy Heckerling
10712,Director of Photography,Edward Lachman
10712,Costume Design,Sandy Powell
10712,Director,Todd Haynes
10712,Executive Producer,John Wells
10712,Producer,Jody Patton
243938,Director,Steve Pink
243938,Dialogue Editor,Victoria Rose Sampson
243938,Supervising Sound Editor,Michael Hilkene
243938,Executive Producer,Matt Moore
243938,Art Direction,Jason Baldwin Stewart
243938,Set Decoration,Tim Cohn
243938,Sound Re-Recording Mixer,Gabriel J. Serrano
243938,Costume Supervisor,Shonta T. McCray
243938,Visual Effects Producer,Chris Roff
243938,Makeup Department Head,Remi Savva
243938,Stunt Coordinator,Chuck Picerni Jr.
243938,Makeup Artist,Annabelle MacNeal
243938,Hair Department Head,Voni Hinkle
243938,Key Costumer,Sarah P. Koeppe
243938,Special Effects Supervisor,Matt Kutcher
243938,Makeup Artist,Allison Gordin
243938,Boom Operator,Matthew Armstrong
10876,Director,Philip Kaufman
10876,Casting,Donna Isaacson
10876,Set Decoration,Jill Quertier
10876,Supervising Art Director,Mark Raggett
86838,Executive Producer,Tessa Ross
86838,Production Design,David Wasco
86838,Director,Martin McDonagh
25208,Director,Kasi Lemmons
613,Thanks,Tom Tykwer
613,Director,Oliver Hirschbiegel
613,Original Music Composer,Stephan Zacharias
613,Sound Designer,Nico Krebs
613,Co-Producer,Doris J. Heinze
613,Assistant Art Director,Sergey Fukalov
613,Property Master,Irina Melnikova
613,Property Master,Ekaterina Omakhanova
613,Foley,Jörn Poetzl
613,Visual Effects Producer,Stefanie Stalf
613,Publicist,Bettina Bartl
613,Location Manager,Vladimir Plyatskovsky
613,Location Manager,Maxim Volodin
613,Stunts,Sergey Golovkin
1913,Art Direction,Benjamín Fernández
1913,Hairstylist,Mara Collazo
1913,Director,Alejandro Amenábar
1913,Original Music Composer,Alejandro Amenábar
1913,Sculptor,Chris Fitzgerald
1913,Visual Effects Producer,Nike Alonso
1913,Makeup Designer,Jo Allen
1913,Digital Compositors,Eduardo Díaz
1913,Sound,Ricardo Steinberg
1913,Digital Compositors,Helmuth Barnert
1913,Digital Compositors,Carlos Trijueque
1913,Digital Intermediate,Miguel P. Gilaberte
1913,Carpenter,Alberto Báez
1913,Production Controller,Eva Muslera
1913,Property Master,Tino Torrescusa
1913,Production Accountant,José Miguel Mendiola
1913,3D Supervisor,Gonzalo Carrión
1913,Pilot,Frédéric North
1913,Negative Cutter,Felisa Catalinas
97370,Director,Jonathan Glazer
97370,Sound Re-Recording Mixer,Steve Single
97370,Producer,James Wilson
97370,Screenplay,Walter Campbell
97370,Stunt Coordinator,Gareth Milne
97370,Costume Design,Stephen Noble
97370,Greensman,Roger Holden
97370,Foley,Barnaby Smyth
97370,Sound Effects Editor,Steve Browell
97370,Supervising Sound Editor,Johnnie Burn
97370,Foley,Alissa Timoshkina
97370,Special Effects,Tony Turner
97370,Visual Effects Supervisor,Tom Debenham
97370,Visual Effects Supervisor,Dominic Parker
97370,Location Manager,Eugene Strange
97370,Visual Effects Producer,Tim Field
97370,Camera Operator,Stuart Howell
97370,First Assistant Director,Nick Heckstall-Smith
97370,Orchestrator,Evan Jolly
97370,Still Photographer,Niall O'Brien
97370,Music Editor,Peter Raeburn
97370,Production Coordinator,Georgie Fallon
801,Production Design,Roy Walker
801,Director,Barry Levinson
801,Original Music Composer,Alex North
801,Set Decoration,Tessa Davies
70829,Director,Shim Hyung-Rae
70829,Writer,Shim Hyung-Rae
54518,Director,Jon M. Chu
44214,Casting,Mary Vernieu
44214,Director,Darren Aronofsky
44214,Producer,Joseph P. Reidy
44214,Producer,Mike Medavoy
44214,Producer,Arnold Messer
44214,Executive Producer,Rick Schwartz
44214,Sound Recordist,Harry Higgins
44214,Screenplay,Mark Heyman
44214,Stunt Coordinator,Douglas Crosby
44214,Art Direction,David Stein
44214,Digital Intermediate,Tim Stipan
44214,Screenplay,John J. McLaughlin
44214,Producer,Jerry Fruchtman
44214,Property Master,Daniel Fisher
44214,Costume Supervisor,Jennifer Ingram
44214,Makeup Effects,Chris Kelly
44214,Construction Coordinator,Richard Tenewitz
44214,Sound Designer,Craig Henighan
44214,Supervising Sound Editor,Craig Henighan
44214,Leadman,David Scott Gagnon
44214,Set Costumer,Nina Cinelli
44214,Hairstylist,Geordie Sheffer
44214,Visual Effects Producer,Colleen Bachman
44214,Best Boy Electric,Kwmae Sandy
44214,Gaffer,John Velez
44214,Camera Intern,Danielle Krudy
44214,Hair Designer,Paul LeBlanc
44214,Production Coordinator,Lindsay Feldman
44214,Digital Compositors,Kelly Fischer
44214,Grip,Dave McAllister
44214,Transportation Captain,Steven R. Hammond
240,Director,Francis Ford Coppola
240,Production Design,Dean Tavoularis
240,Set Decoration,George R. Nelson
240,Editor,Barry Malkin
240,Thanks,James Caan
240,Sound Montage Associate,Mark Berger
240,Production Sound Mixer,Nathan Boxer
240,Art Direction,John Dapper
240,Makeup Artist,Dick Smith
240,Costume Design,Marilyn Putnam
240,Unit Manager,Mario Cotone
240,Hairstylist,Naomi Cavin
240,Script Supervisor,John Franco
240,Driver,Hugh Kelly
9816,Casting,Avy Kaufman
9816,Original Music Composer,Mark Isham
9816,Director of Photography,Robbie Greenberg
9816,Line Producer,Douglas Curtis
9816,Director,Thomas Carter
9816,Production Design,Paul Eads
9816,Producer,Scarlett Lacey
9816,Producer,Marie Cantin
9816,Publicist,Ernie Malik
9816,Script Supervisor,Linda Leifer
10131,Characters,Wes Craven
10131,Producer,Robert Shaye
10131,Director,Renny Harlin
10131,Screenplay,Ken Wheat
10131,Original Music Composer,John Easdale
10131,Original Music Composer,Craig Safan
339984,Director,Patricia Riggen
8859,Boom Operator,Jonathan Fuh
8859,Co-Producer,Nancy Paloian
8859,Director,Danny Leiner
8859,Editor,Kimberly Ray
8859,Producer,Wayne Allan Rice
8859,Stunt Coordinator,Monty Cox
8859,Makeup Department Head,Kris Evans
8859,Music Editor,Richard A. Harrison
8859,Greensman,Alex Sessing
8859,Supervising Music Editor,Terry Wilson
8859,Sound Effects Editor,Glenn Hoskinson
8859,Leadman,Larry J. White II
8859,Sound Editor,Patrick Cicero
8859,Chief Lighting Technician,Leslie J. Kovacs
8859,Location Manager,Antoinette Levine
8859,Camera Operator,Joseph E. Gallagher
8859,First Assistant Editor,Paula Greatbatch
8859,Stunts,Brian Avery
8859,Art Department Coordinator,Dawn Ascher-Trevino
8859,Transportation Coordinator,Wayne Williams
8859,Costume Supervisor,Linda S. Cormany
8859,Art Department Assistant,Brian Chmielewski
8859,Location Scout,Tiffany Noel Kinder
8859,Set Decoration Buyer,Lisa Goldsmith
8859,First Assistant Camera,Robert J. San Martin
8859,Set Dresser,Paul Detlefson
8859,Chef,Francisco Rivas
8859,Choreographer,Jennifer Hamilton
8859,Supervising Animator,Debbie Pearl
8859,Production Accountant,Susannah Brengel
8859,Visual Effects Producer,Kristin Hansen
8859,Storyboard,Paul S. Power
8859,Assistant Production Coordinator,Laura J. DeRosa
8859,Dolly Grip,Michael S. Ryan
8859,Key Costumer,Suzanne Flores
11967,Screenplay,John Fusco
11967,Director,Christopher Cain
11967,Producer,Christopher Cain
11967,Music,Brian Banks
239563,Original Music Composer,Theodore Shapiro
239563,Casting,Laura Rosenthal
239563,Director of Photography,John Lindley
239563,Director,Theodore Melfi
239563,Screenplay,Theodore Melfi
239563,Production Design,Inbal Weinberg
222899,Director,Steve Pink
222899,Producer,Will Gluck
4951,Costume Design,Kimberly A. Tillman
4951,Original Music Composer,Richard Gibbs
4951,Producer,Andrew Lazar
4951,Director,Gil Junger
4951,Writer,Karen McCullah Lutz
4951,Writer,Kirsten Smith
4951,Associate Producer,Greg Silverman
4951,Art Direction,Gilbert Wong
4951,Executive Music Producer,Ralph Sall
4951,Assistant Director,K.C. Colwell
4951,First Assistant Camera,Gary Katsuya Ushino
4951,Choreographer,Marguerite Pomerhn Derricks
10985,Additional Editing,Ronald Roose
10985,Director,Ed Decter
10985,Casting,Nancy Nayor
10985,Executive Producer,Michael Fottrell
10985,Art Direction,Michael Atwell
10985,Producer,Mark Ciardi
10985,Script Supervisor,Gina Grande
10985,Hairstylist,Kelly Nelson
9644,Producer,David Willis
9644,Director,Gene Quintano
9644,Screenplay,Don Holley
332567,Original Music Composer,Marco Beltrami
332567,Director,Jaume Collet-Serra
332567,Visual Effects Supervisor,David Nelson
332567,Sound Effects Editor,Chris Diebold
332567,Foley,Willard Overstreet
332567,Visual Effects Supervisor,Gregory D. Liegey
332567,Additional Photography,Marc Spicer
332567,Steadicam Operator,Andrew Conder
332567,Sound Re-Recording Mixer,Tateum Kohut
332567,Supervising Art Director,Fiona Donovan
332567,First Assistant Camera,Ron Coe
332567,Visual Effects Coordinator,Emily Pead
332567,Visual Effects Coordinator,Lee Maher
332567,Makeup Artist,Cora Montalban
1954,Sound Re-Recording Mixer,John Ross
1954,Editor,Peter Amundson
1954,Sound Director,Lon Bender
1954,Screenplay,Eric Bress
1954,Director,Eric Bress
1954,Director,J. Mackye Gruber
1954,Producer,J.C. Spink
1954,Producer,Anthony Rhulen
1954,Special Effects Coordinator,Corbin Fox
1954,Assistant Property Master,Gillian Goodman
1954,Co-Producer,Lisa Richardson
1954,Executive Producer,William Shively
1954,Key Makeup Artist,Stan Edmonds
1954,Still Photographer,Shane Harvey
1954,Gaffer,Peter G. Capadouca
1954,Property Master,Graham Coutts
1954,Sound Effects Editor,Karen Vassar Triest
1954,Visual Effects Supervisor,Ralph Maiers
1954,Camera Operator,Trig Singer
1954,Music Editor,Brian Richards
1954,ADR Supervisor,Zack Davis
1954,Makeup Effects,Toby Lindala
1954,Sound Designer,Geoffrey G. Rubay
1954,Still Photographer,Glenn Parker
1954,Digital Intermediate,Terra Bliss-Alvarez
1954,Script Supervisor,Betty Bennett
1954,Location Manager,Louisa Gradnitzer
1954,Music Supervisor,Kevin J. Edelman
1954,Sound Engineer,John Bires
1954,First Assistant Camera,Taylor Matheson
1954,Stunts,Laura Lee Connery
1954,Assistant Costume Designer,Rena Campbell
1954,Chef,Erik Lydestad
1954,Stand In,Tammy Baer
1954,Telecine Colorist,Jill Allanson
1954,Unit Production Manager,J. Daniel Dusek
1954,Rigging Grip,Jim Barber
1954,Boom Operator,Robert Hanchar
1954,Sound Mixer,Daryl Powell
1954,Assistant Sound Editor,John Cannon
1954,Grip,Dean Reca
1954,In Memory Of,Amanda Moses
1954,Assistant Production Coordinator,Yale Kussin
15489,Writer,Will McRobb
15489,Director,Chris Koch
15250,Director,Preston A. Whitmore II
22345,Director,Bob Clark
22345,Screenplay,Greg Michael
9448,Executive Producer,John Woo
9448,Director of Photography,Danny Nowak
9448,Director,Kirk Wong
38223,Director,Bronwen Hughes
11186,Director of Photography,Stefan Czapsky
11186,Director,John Lafia
136835,Supervising Sound Editor,Kami Asgar
136835,Executive Producer,Rob Hardy
136835,Executive Producer,Glenn S. Gainor
136835,Editor,Randy Bricker
136835,Director,Sam Miller
136835,Hairstylist,Bret Mayo
136835,Property Master,Dwight Benjamin-Creel
136835,Boom Operator,Drew Ponder
136835,Costume Supervisor,K. Drew Fuller
136835,Sound Effects Editor,Sebastian Sheehan Visconti
136835,First Assistant Director,Mark Anthony Little
136835,Sound Re-Recording Mixer,Kevin O'Connell
136835,Camera Operator,Gary Jay
136835,Art Direction,Michael H. Ward
136835,Still Photographer,Quantrell D. Colbert
136835,Script Supervisor,Megan Graham
136835,Key Makeup Artist,Janice Tunnell
136835,Chief Lighting Technician,Russell Caldwell
136835,Unit Publicist,Arian Simone Reed
136835,Assistant Editor,Bart Rachmil
5876,Executive Producer,Harvey Weinstein
5876,Novel,Stephen King
5876,Thanks,Stephen King
5876,Screenplay,Frank Darabont
5876,Director,Frank Darabont
5876,Producer,Frank Darabont
5876,Executive In Charge Of Post Production,Michael Jackman
5876,Makeup Artist,Gregory Nicotero
5876,Set Decoration,Raymond Pumilia
5876,Stunts,Kevin Beard
5876,Executive In Charge Of Production,Matthew Stein
5876,Camera Operator,Billy Gierhart
5876,Thanks,Drew Struzan
5876,Sound Effects Editor,Mike Chock
5876,Post Production Supervisor,Karen M. Murphy
5876,Visual Effects Producer,Karen M. Murphy
5876,Dialogue Editor,Thomas Jones
5876,Special Effects Coordinator,Darrell Pritchett
5876,Casting Associate,Erin Toner
5876,Script Supervisor,Alison Young
5876,Unit Production Manager,Alissa M. Kantrow
264660,Producer,Andrew Macdonald
264660,Director,Alex Garland
264660,Writer,Alex Garland
264660,Editor,Mark Day
264660,Supervising Sound Editor,Glenn Freemantle
264660,Foley,Peter Burgis
264660,Producer,Allon Reich
264660,Supervising Art Director,Denis Schnegg
264660,Set Decoration,Michelle Day
264660,Visual Effects Supervisor,Sara Bennett
264660,Stunt Coordinator,Andy Bennett
264660,VFX Supervisor,Steve Street
264660,Script Supervisor,San Davey
264660,Wigmaker,Ray Marston
264660,Associate Producer,Jason Sack
264660,Visual Effects Editor,Stuart Nelhams
264660,Digital Intermediate,Tim Drewett
264660,First Assistant Editor,Hermione Byrt
492,Executive Producer,Charlie Kaufman
492,Producer,Steve Golin
492,Director of Photography,Lance Acord
492,Production Design,K.K. Barrett
492,Director,Spike Jonze
492,Set Decoration,Gene Serdena
492,Producer,Sandy Stern
492,Editor,Eric Zumbrunnen
25462,Director,Mark Brown
238603,Casting,Randi Hiller
238603,Additional Photography,Alexandre Lehmann
238603,Director,Dave Green
238603,Transportation Coordinator,Ted Moser
238603,Set Designer,Anne Porter
238603,Camera Operator,David Pierson
238603,Visual Effects Supervisor,Mitchell S. Drain
238603,Makeup Department Head,Amy Lederman
238603,Leadman,David Lombard
238603,Dialogue Editor,Colette D. Dahanne
238603,Foley,Jody Thomas
238603,Visual Effects Supervisor,Josh Saeta
238603,Visual Effects Producer,Joshua D. Comen
238603,Set Costumer,Kanani Wolf
238603,Script Supervisor,Kiran Kaur Saini
238603,Visual Effects Editor,Zack Mazerolle
238603,Visual Effects Editor,Joel Thompson
238603,Camera Operator,Keith Peterman
238603,Makeup Artist,Tracy Manzo
10691,Casting,Sarah Finn
10691,Producer,Rachel Pfeffer
10691,Director,John Stockwell
10691,Art Direction,Tom Meyer
10691,Director of Photography,Shane Hurlbut
10691,Script Supervisor,Monica Ochoa
10691,Music Supervisor,Evyen Klean
10691,Music Supervisor,P.J. Bloom
10691,First Assistant Editor,Andi Kasen Bergman
1251,Director,Clint Eastwood
1251,Producer,Clint Eastwood
1251,Screenplay,Paul Haggis
1251,Producer,Paul Haggis
1251,Costume Design,Deborah Hopper
1251,Production Design,James J. Murakami
1251,Screenplay,Iris Yamashita
1251,Makeup Department Head,Tania McComas
1251,Property Master,Michael Sexton
1251,Costume Supervisor,Mitchell Ray Kenney
1251,Transportation Captain,Alana Stelling
