id,budget,revenue
7873,2000000,5.967e+06
331190,2000000,2.802e+06
15186,2000000,2.506e+06
1378,2000000,5.179e+06
8885,2000000,1.113e+07
48382,2000000,1.673e+06
12901,2000000,1.432e+06
250124,2000000,1.477e+06
12228,2000000,6.536e+05
42889,2000000,5.637e+05
10656,2000000,3.907e+05
24746,2000000,1.245e+05
12109,2000000,1.206e+05
27023,3800000,1.117e+05
273899,13500000,1.877e+05
20653,7000000,1.100e+06
28260,2000000,5.421e+04
13075,2000000,6.228e+05
115210,100000,9.500e+04
11302,2000000,1.183e+07
26388,1987650,1.915e+07
38358,1800000,6.774e+07
702,1800000,8.000e+06
935,1800000,9.440e+06
84175,1800000,2.111e+07
1705,1700000,8.845e+06
50875,2000000,8.417e+05
4929,1800000,6.800e+06
104,1530000,7.268e+06
10894,500000,1.503e+05
1688,1700000,9.700e+06
43947,2000000,5.728e+05
24066,1700000,1.944e+06
191714,1000000,4.235e+06
34106,1644736,7.433e+06
11426,1650000,3.050e+07
13909,1600000,5.400e+06
592,1600000,4.420e+06
10758,2000000,2.218e+07
11690,1500000,1.181e+07
3083,1500000,9.600e+06
9344,1500000,7.412e+06
10707,1500000,1.110e+07
15647,1000000,1.001e+07
4174,1500000,7.000e+06
9464,1500000,2.375e+06
49018,1500000,9.701e+07
13820,1500000,2.300e+06
17113,1500000,7.123e+05
129139,1500000,3.566e+06
507,1500000,4.190e+05
4012,1500000,4.169e+05
10972,1500000,3.740e+05
3082,1,8.500e+06
1961,1500000,1.731e+05
23963,1500000,3.200e+04
104755,1500000,1.166e+06
408,1488423,1.849e+08
39209,1455000,2.620e+06
100,1350000,3.898e+06
25784,1300000,6.390e+05
223,1288000,6.000e+06
9725,1250000,2.172e+07
28580,1250000,1.100e+07
23730,1250000,3.412e+06
19997,1250000,8.500e+06
43266,1250000,6.000e+06
176,1200000,1.039e+08
39939,3000000,1.849e+07
11219,1200000,7.000e+06
176124,1200000,2.861e+06
500,1200000,1.466e+07
429,1200000,6.000e+06
89750,900000,2.500e+04
43884,1200000,2.736e+06
13064,2600000,2.850e+06
7553,3000000,1.864e+07
39895,1100000,1.400e+06
94329,1100000,4.105e+06
289,878000,1.046e+07
1366,1000000,1.172e+08
5769,1000000,3.760e+07
277685,1000000,6.288e+07
103,1300000,2.826e+07
11298,1000000,1.799e+07
646,950000,5.960e+07
9003,1000000,1.456e+07
347126,5000000,2.351e+07
10092,1000000,1.005e+07
10643,1000000,1.004e+07
46705,3500000,1.657e+07
546,1000000,1.335e+07
76487,1000000,1.018e+08
5722,2090000,4.000e+07
39833,1000000,9.000e+06
1781,1000000,4.624e+07
18712,1000000,7.800e+06
171424,5000000,6.833e+06
113947,1000000,9.138e+06
32456,1000000,2.057e+06
13508,1000000,1.679e+06
22597,1000000,1.745e+06
26791,1000000,8.522e+05
56666,1000000,6.238e+05
46989,1000000,4.640e+05
123678,1000000,4.446e+05
13362,1000000,2.747e+05
18206,1000000,1.002e+04
13856,1000000,7.202e+03
29146,950000,8.147e+05
654,910000,9.600e+06
91070,930000,3.090e+04
2009,852510,1.186e+06
2652,950000,7.022e+06
9813,900000,3.814e+05
3170,858000,2.674e+08
15708,850000,8.199e+05
84200,850000,1.244e+06
47889,800000,1.001e+06
25461,800000,2.816e+06
26899,800000,6.285e+04
14451,800000,1.985e+06
838,777000,1.400e+08
84332,750000,4.008e+06
74725,500000,1.718e+05
58428,750000,7.840e+04
288,730000,8.000e+06
14275,700000,7.831e+06
18734,700000,1.667e+06
7859,700000,4.912e+06
302579,700000,1.051e+04
3080,609000,3.202e+06
2667,60000,2.480e+08
9459,600000,3.451e+07
704,560000,1.230e+07
14438,500000,3.346e+07
83,130000,5.467e+07
30315,500000,1.700e+07
2056,500000,8.680e+06
14271,2053648,5.000e+05
84401,500000,8.452e+05
12281,500000,6.039e+05
346,2000000,2.718e+05
45649,500000,9.802e+04
43933,500000,4.243e+06
15624,450000,9.735e+05
3062,439000,2.281e+06
8193,400000,4.612e+07
23827,15000,1.934e+08
762,400000,5.029e+06
1435,218,1.162e+06
9029,35000000,1.700e+08
11240,860000,2.452e+06
3059,385907,8.395e+06
65203,379000,4.358e+06
764,350000,2.940e+07
103620,6000000,3.108e+04
14278,300000,1.750e+06
389,350000,1.000e+06
3078,325000,4.500e+06
21525,300000,7.809e+06
55123,312000,1.281e+06
11980,8,1.600e+01
73981,300000,2.074e+06
118452,300000,4.054e+04
13282,300000,8.000e+06
2255,250000,1.202e+07
50035,250000,4.187e+06
431,250000,5.018e+05
51942,250,2.030e+02
60420,250000,3.542e+06
109729,250000,5.682e+04
3060,245000,2.200e+07
18533,230000,2.261e+06
139948,225000,1.113e+05
70478,100000,2.700e+07
35073,210000,5.000e+06
9659,400000,1.000e+08
10218,200000,4.506e+06
391,200000,1.450e+07
43595,200000,2.200e+06
54897,200000,2.296e+06
21334,180000,9.000e+05
79120,8000,4.699e+05
55420,100000,1.777e+06
5822,150000,1.520e+07
39141,150000,2.891e+06
5723,160000,2.071e+07
1779,160000,6.706e+06
84355,125000,3.200e+06
339408,8500000,1.586e+07
18925,100000,1.018e+07
299245,100000,4.266e+07
985,10000,7.000e+06
473,60000,3.221e+06
9372,65000,2.858e+07
47607,65000,4.165e+05
242095,4000000,6.009e+05
42151,31192,1.000e+04
2292,27000,3.151e+06
692,12000,6.000e+06
36095,20000,9.900e+04
14337,7000,4.248e+05
9367,220000,2.041e+06
